Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Sex,Sex Code,Count,age_group
Lung and Bronchus,22030,Michigan,26,2018,2018,Male,M,2658,65+
Lung and Bronchus,22030,Minnesota,27,2014,2014,Female,F,1170,65+
Lung and Bronchus,22030,Minnesota,27,2014,2014,Male,M,1180,65+
Lung and Bronchus,22030,Minnesota,27,2015,2015,Female,F,1297,65+
Lung and Bronchus,22030,Minnesota,27,2015,2015,Male,M,1300,65+
Lung and Bronchus,22030,Minnesota,27,2016,2016,Female,F,1371,65+
Lung and Bronchus,22030,Minnesota,27,2016,2016,Male,M,1333,65+
Lung and Bronchus,22030,Minnesota,27,2017,2017,Female,F,1364,65+
Lung and Bronchus,22030,Minnesota,27,2017,2017,Male,M,1315,65+
Lung and Bronchus,22030,Minnesota,27,2018,2018,Female,F,1274,65+
Lung and Bronchus,22030,Minnesota,27,2018,2018,Male,M,1347,65+
Lung and Bronchus,22030,Mississippi,28,2014,2014,Female,F,685,65+
Lung and Bronchus,22030,Mississippi,28,2014,2014,Male,M,984,65+
Lung and Bronchus,22030,Mississippi,28,2015,2015,Female,F,737,65+
Lung and Bronchus,22030,Mississippi,28,2015,2015,Male,M,988,65+
Lung and Bronchus,22030,Mississippi,28,2016,2016,Female,F,770,65+
Lung and Bronchus,22030,Mississippi,28,2016,2016,Male,M,995,65+
Lung and Bronchus,22030,Mississippi,28,2017,2017,Female,F,770,65+
Lung and Bronchus,22030,Mississippi,28,2017,2017,Male,M,1008,65+
Lung and Bronchus,22030,Mississippi,28,2018,2018,Female,F,741,65+
Lung and Bronchus,22030,Mississippi,28,2018,2018,Male,M,1022,65+
Lung and Bronchus,22030,Missouri,29,2014,2014,Female,F,1735,65+
Lung and Bronchus,22030,Missouri,29,2014,2014,Male,M,1950,65+
Lung and Bronchus,22030,Missouri,29,2015,2015,Female,F,1718,65+
Lung and Bronchus,22030,Missouri,29,2015,2015,Male,M,1958,65+
Lung and Bronchus,22030,Missouri,29,2016,2016,Female,F,1758,65+
Lung and Bronchus,22030,Missouri,29,2016,2016,Male,M,1915,65+
Lung and Bronchus,22030,Missouri,29,2017,2017,Female,F,1867,65+
Lung and Bronchus,22030,Missouri,29,2017,2017,Male,M,2074,65+
Lung and Bronchus,22030,Missouri,29,2018,2018,Female,F,1774,65+
Lung and Bronchus,22030,Missouri,29,2018,2018,Male,M,1873,65+
Lung and Bronchus,22030,Montana,30,2014,2014,Female,F,260,65+
Lung and Bronchus,22030,Montana,30,2014,2014,Male,M,283,65+
Lung and Bronchus,22030,Montana,30,2015,2015,Female,F,298,65+
Lung and Bronchus,22030,Montana,30,2015,2015,Male,M,266,65+
Lung and Bronchus,22030,Montana,30,2016,2016,Female,F,275,65+
Lung and Bronchus,22030,Montana,30,2016,2016,Male,M,255,65+
Lung and Bronchus,22030,Montana,30,2017,2017,Female,F,284,65+
Lung and Bronchus,22030,Montana,30,2017,2017,Male,M,256,65+
Lung and Bronchus,22030,Montana,30,2018,2018,Female,F,264,65+
Lung and Bronchus,22030,Montana,30,2018,2018,Male,M,249,65+
Lung and Bronchus,22030,Nebraska,31,2014,2014,Female,F,385,65+
Lung and Bronchus,22030,Nebraska,31,2014,2014,Male,M,490,65+
Lung and Bronchus,22030,Nebraska,31,2015,2015,Female,F,416,65+
Lung and Bronchus,22030,Nebraska,31,2015,2015,Male,M,479,65+
Lung and Bronchus,22030,Nebraska,31,2016,2016,Female,F,431,65+
Lung and Bronchus,22030,Nebraska,31,2016,2016,Male,M,412,65+
Lung and Bronchus,22030,Nebraska,31,2017,2017,Female,F,432,65+
Lung and Bronchus,22030,Nebraska,31,2017,2017,Male,M,463,65+
Lung and Bronchus,22030,Nebraska,31,2018,2018,Female,F,442,65+
Lung and Bronchus,22030,Nebraska,31,2018,2018,Male,M,469,65+
Lung and Bronchus,22030,Nevada,32,2014,2014,Female,F,678,65+
Lung and Bronchus,22030,Nevada,32,2014,2014,Male,M,627,65+
Lung and Bronchus,22030,Nevada,32,2015,2015,Female,F,646,65+
Lung and Bronchus,22030,Nevada,32,2015,2015,Male,M,571,65+
Lung and Bronchus,22030,Nevada,32,2016,2016,Female,F,696,65+
Lung and Bronchus,22030,Nevada,32,2016,2016,Male,M,668,65+
Lung and Bronchus,22030,Nevada,32,2017,2017,Female,F,671,65+
Lung and Bronchus,22030,Nevada,32,2017,2017,Male,M,627,65+
Lung and Bronchus,22030,Nevada,32,2018,2018,Female,F,0,65+
Lung and Bronchus,22030,Nevada,32,2018,2018,Male,M,0,65+
Lung and Bronchus,22030,New Hampshire,33,2014,2014,Female,F,363,65+
Lung and Bronchus,22030,New Hampshire,33,2014,2014,Male,M,378,65+
Lung and Bronchus,22030,New Hampshire,33,2015,2015,Female,F,377,65+
Lung and Bronchus,22030,New Hampshire,33,2015,2015,Male,M,376,65+
Lung and Bronchus,22030,New Hampshire,33,2016,2016,Female,F,429,65+
Lung and Bronchus,22030,New Hampshire,33,2016,2016,Male,M,388,65+
Lung and Bronchus,22030,New Hampshire,33,2017,2017,Female,F,406,65+
Lung and Bronchus,22030,New Hampshire,33,2017,2017,Male,M,387,65+
Lung and Bronchus,22030,New Hampshire,33,2018,2018,Female,F,384,65+
Lung and Bronchus,22030,New Hampshire,33,2018,2018,Male,M,383,65+
Lung and Bronchus,22030,New Jersey,34,2014,2014,Female,F,2243,65+
Lung and Bronchus,22030,New Jersey,34,2014,2014,Male,M,2029,65+
Lung and Bronchus,22030,New Jersey,34,2015,2015,Female,F,2307,65+
Lung and Bronchus,22030,New Jersey,34,2015,2015,Male,M,2106,65+
Lung and Bronchus,22030,New Jersey,34,2016,2016,Female,F,2331,65+
Lung and Bronchus,22030,New Jersey,34,2016,2016,Male,M,2029,65+
Lung and Bronchus,22030,New Jersey,34,2017,2017,Female,F,2213,65+
Lung and Bronchus,22030,New Jersey,34,2017,2017,Male,M,2053,65+
Lung and Bronchus,22030,New Jersey,34,2018,2018,Female,F,2322,65+
Lung and Bronchus,22030,New Jersey,34,2018,2018,Male,M,2103,65+
Lung and Bronchus,22030,New Mexico,35,2014,2014,Female,F,354,65+
Lung and Bronchus,22030,New Mexico,35,2014,2014,Male,M,387,65+
Lung and Bronchus,22030,New Mexico,35,2015,2015,Female,F,363,65+
Lung and Bronchus,22030,New Mexico,35,2015,2015,Male,M,407,65+
Lung and Bronchus,22030,New Mexico,35,2016,2016,Female,F,342,65+
Lung and Bronchus,22030,New Mexico,35,2016,2016,Male,M,430,65+
Lung and Bronchus,22030,New Mexico,35,2017,2017,Female,F,336,65+
Lung and Bronchus,22030,New Mexico,35,2017,2017,Male,M,370,65+
Lung and Bronchus,22030,New Mexico,35,2018,2018,Female,F,312,65+
Lung and Bronchus,22030,New Mexico,35,2018,2018,Male,M,340,65+
Lung and Bronchus,22030,New York,36,2014,2014,Female,F,4724,65+
Lung and Bronchus,22030,New York,36,2014,2014,Male,M,4641,65+
Lung and Bronchus,22030,New York,36,2015,2015,Female,F,5034,65+
Lung and Bronchus,22030,New York,36,2015,2015,Male,M,4889,65+
Lung and Bronchus,22030,New York,36,2016,2016,Female,F,4971,65+
Lung and Bronchus,22030,New York,36,2016,2016,Male,M,4761,65+
Lung and Bronchus,22030,New York,36,2017,2017,Female,F,5317,65+
Lung and Bronchus,22030,New York,36,2017,2017,Male,M,4944,65+
Lung and Bronchus,22030,New York,36,2018,2018,Female,F,5235,65+
Lung and Bronchus,22030,New York,36,2018,2018,Male,M,4770,65+
Lung and Bronchus,22030,North Carolina,37,2014,2014,Female,F,2538,65+
Lung and Bronchus,22030,North Carolina,37,2014,2014,Male,M,3003,65+
Lung and Bronchus,22030,North Carolina,37,2015,2015,Female,F,2601,65+
Lung and Bronchus,22030,North Carolina,37,2015,2015,Male,M,2985,65+
Lung and Bronchus,22030,North Carolina,37,2016,2016,Female,F,2535,65+
Lung and Bronchus,22030,North Carolina,37,2016,2016,Male,M,3122,65+
Lung and Bronchus,22030,North Carolina,37,2017,2017,Female,F,2649,65+
Lung and Bronchus,22030,North Carolina,37,2017,2017,Male,M,3000,65+
Lung and Bronchus,22030,North Carolina,37,2018,2018,Female,F,2651,65+
Lung and Bronchus,22030,North Carolina,37,2018,2018,Male,M,3043,65+
Lung and Bronchus,22030,North Dakota,38,2014,2014,Female,F,168,65+
Lung and Bronchus,22030,North Dakota,38,2014,2014,Male,M,190,65+
Lung and Bronchus,22030,North Dakota,38,2015,2015,Female,F,173,65+
Lung and Bronchus,22030,North Dakota,38,2015,2015,Male,M,169,65+
Lung and Bronchus,22030,North Dakota,38,2016,2016,Female,F,151,65+
Lung and Bronchus,22030,North Dakota,38,2016,2016,Male,M,174,65+
Lung and Bronchus,22030,North Dakota,38,2017,2017,Female,F,181,65+
Lung and Bronchus,22030,North Dakota,38,2017,2017,Male,M,225,65+
Lung and Bronchus,22030,North Dakota,38,2018,2018,Female,F,182,65+
Lung and Bronchus,22030,North Dakota,38,2018,2018,Male,M,178,65+
Lung and Bronchus,22030,Ohio,39,2014,2014,Female,F,3030,65+
Lung and Bronchus,22030,Ohio,39,2014,2014,Male,M,3488,65+
Lung and Bronchus,22030,Ohio,39,2015,2015,Female,F,3185,65+
Lung and Bronchus,22030,Ohio,39,2015,2015,Male,M,3553,65+
Lung and Bronchus,22030,Ohio,39,2016,2016,Female,F,3149,65+
Lung and Bronchus,22030,Ohio,39,2016,2016,Male,M,3451,65+
Lung and Bronchus,22030,Ohio,39,2017,2017,Female,F,3105,65+
Lung and Bronchus,22030,Ohio,39,2017,2017,Male,M,3432,65+
Lung and Bronchus,22030,Ohio,39,2018,2018,Female,F,3211,65+
Lung and Bronchus,22030,Ohio,39,2018,2018,Male,M,3410,65+
Lung and Bronchus,22030,Oklahoma,40,2014,2014,Female,F,1009,65+
Lung and Bronchus,22030,Oklahoma,40,2014,2014,Male,M,1246,65+
Lung and Bronchus,22030,Oklahoma,40,2015,2015,Female,F,987,65+
Lung and Bronchus,22030,Oklahoma,40,2015,2015,Male,M,1212,65+
Lung and Bronchus,22030,Oklahoma,40,2016,2016,Female,F,951,65+
Lung and Bronchus,22030,Oklahoma,40,2016,2016,Male,M,1092,65+
Lung and Bronchus,22030,Oklahoma,40,2017,2017,Female,F,931,65+
Lung and Bronchus,22030,Oklahoma,40,2017,2017,Male,M,1099,65+
Lung and Bronchus,22030,Oklahoma,40,2018,2018,Female,F,1040,65+
Lung and Bronchus,22030,Oklahoma,40,2018,2018,Male,M,1136,65+
Lung and Bronchus,22030,Oregon,41,2014,2014,Female,F,1042,65+
Lung and Bronchus,22030,Oregon,41,2014,2014,Male,M,1009,65+
Lung and Bronchus,22030,Oregon,41,2015,2015,Female,F,1027,65+
Lung and Bronchus,22030,Oregon,41,2015,2015,Male,M,1070,65+
Lung and Bronchus,22030,Oregon,41,2016,2016,Female,F,1014,65+
Lung and Bronchus,22030,Oregon,41,2016,2016,Male,M,1004,65+
Lung and Bronchus,22030,Oregon,41,2017,2017,Female,F,1067,65+
Lung and Bronchus,22030,Oregon,41,2017,2017,Male,M,969,65+
Lung and Bronchus,22030,Oregon,41,2018,2018,Female,F,1024,65+
Lung and Bronchus,22030,Oregon,41,2018,2018,Male,M,896,65+
Lung and Bronchus,22030,Pennsylvania,42,2014,2014,Female,F,3613,65+
Lung and Bronchus,22030,Pennsylvania,42,2014,2014,Male,M,3868,65+
Lung and Bronchus,22030,Pennsylvania,42,2015,2015,Female,F,3694,65+
Lung and Bronchus,22030,Pennsylvania,42,2015,2015,Male,M,3927,65+
Lung and Bronchus,22030,Pennsylvania,42,2016,2016,Female,F,3685,65+
Lung and Bronchus,22030,Pennsylvania,42,2016,2016,Male,M,3995,65+
Lung and Bronchus,22030,Pennsylvania,42,2017,2017,Female,F,3761,65+
Lung and Bronchus,22030,Pennsylvania,42,2017,2017,Male,M,3976,65+
Lung and Bronchus,22030,Pennsylvania,42,2018,2018,Female,F,3781,65+
Lung and Bronchus,22030,Pennsylvania,42,2018,2018,Male,M,3807,65+
Lung and Bronchus,22030,Rhode Island,44,2014,2014,Female,F,321,65+
Lung and Bronchus,22030,Rhode Island,44,2014,2014,Male,M,334,65+
Lung and Bronchus,22030,Rhode Island,44,2015,2015,Female,F,342,65+
Lung and Bronchus,22030,Rhode Island,44,2015,2015,Male,M,343,65+
Lung and Bronchus,22030,Rhode Island,44,2016,2016,Female,F,356,65+
Lung and Bronchus,22030,Rhode Island,44,2016,2016,Male,M,333,65+
Lung and Bronchus,22030,Rhode Island,44,2017,2017,Female,F,347,65+
Lung and Bronchus,22030,Rhode Island,44,2017,2017,Male,M,281,65+
Lung and Bronchus,22030,Rhode Island,44,2018,2018,Female,F,337,65+
Lung and Bronchus,22030,Rhode Island,44,2018,2018,Male,M,309,65+
Lung and Bronchus,22030,South Carolina,45,2014,2014,Female,F,1123,65+
Lung and Bronchus,22030,South Carolina,45,2014,2014,Male,M,1568,65+
Lung and Bronchus,22030,South Carolina,45,2015,2015,Female,F,1221,65+
Lung and Bronchus,22030,South Carolina,45,2015,2015,Male,M,1554,65+
Lung and Bronchus,22030,South Carolina,45,2016,2016,Female,F,1174,65+
Lung and Bronchus,22030,South Carolina,45,2016,2016,Male,M,1451,65+
Lung and Bronchus,22030,South Carolina,45,2017,2017,Female,F,1238,65+
Lung and Bronchus,22030,South Carolina,45,2017,2017,Male,M,1596,65+
Lung and Bronchus,22030,South Carolina,45,2018,2018,Female,F,1315,65+
Lung and Bronchus,22030,South Carolina,45,2018,2018,Male,M,1506,65+
Lung and Bronchus,22030,South Dakota,46,2014,2014,Female,F,171,65+
Lung and Bronchus,22030,South Dakota,46,2014,2014,Male,M,249,65+
Lung and Bronchus,22030,South Dakota,46,2015,2015,Female,F,205,65+
Lung and Bronchus,22030,South Dakota,46,2015,2015,Male,M,230,65+
Lung and Bronchus,22030,South Dakota,46,2016,2016,Female,F,233,65+
Lung and Bronchus,22030,South Dakota,46,2016,2016,Male,M,246,65+
Lung and Bronchus,22030,South Dakota,46,2017,2017,Female,F,218,65+
Lung and Bronchus,22030,South Dakota,46,2017,2017,Male,M,235,65+
Lung and Bronchus,22030,South Dakota,46,2018,2018,Female,F,210,65+
Lung and Bronchus,22030,South Dakota,46,2018,2018,Male,M,227,65+
Lung and Bronchus,22030,Tennessee,47,2014,2014,Female,F,1676,65+
Lung and Bronchus,22030,Tennessee,47,2014,2014,Male,M,2164,65+
Lung and Bronchus,22030,Tennessee,47,2015,2015,Female,F,1862,65+
Lung and Bronchus,22030,Tennessee,47,2015,2015,Male,M,2298,65+
Lung and Bronchus,22030,Tennessee,47,2016,2016,Female,F,1790,65+
Lung and Bronchus,22030,Tennessee,47,2016,2016,Male,M,2201,65+
Lung and Bronchus,22030,Tennessee,47,2017,2017,Female,F,1899,65+
Lung and Bronchus,22030,Tennessee,47,2017,2017,Male,M,2314,65+
Lung and Bronchus,22030,Tennessee,47,2018,2018,Female,F,1892,65+
Lung and Bronchus,22030,Tennessee,47,2018,2018,Male,M,2137,65+
Lung and Bronchus,22030,Texas,48,2014,2014,Female,F,4225,65+
Lung and Bronchus,22030,Texas,48,2014,2014,Male,M,5055,65+
Lung and Bronchus,22030,Texas,48,2015,2015,Female,F,4154,65+
Lung and Bronchus,22030,Texas,48,2015,2015,Male,M,5019,65+
Lung and Bronchus,22030,Texas,48,2016,2016,Female,F,4301,65+
Lung and Bronchus,22030,Texas,48,2016,2016,Male,M,5056,65+
Lung and Bronchus,22030,Texas,48,2017,2017,Female,F,4391,65+
Lung and Bronchus,22030,Texas,48,2017,2017,Male,M,5245,65+
Lung and Bronchus,22030,Texas,48,2018,2018,Female,F,4478,65+
Lung and Bronchus,22030,Texas,48,2018,2018,Male,M,5138,65+
Lung and Bronchus,22030,Utah,49,2014,2014,Female,F,195,65+
Lung and Bronchus,22030,Utah,49,2014,2014,Male,M,238,65+
Lung and Bronchus,22030,Utah,49,2015,2015,Female,F,213,65+
Lung and Bronchus,22030,Utah,49,2015,2015,Male,M,244,65+
Lung and Bronchus,22030,Utah,49,2016,2016,Female,F,200,65+
Lung and Bronchus,22030,Utah,49,2016,2016,Male,M,255,65+
Lung and Bronchus,22030,Utah,49,2017,2017,Female,F,207,65+
Lung and Bronchus,22030,Utah,49,2017,2017,Male,M,280,65+
Lung and Bronchus,22030,Utah,49,2018,2018,Female,F,232,65+
Lung and Bronchus,22030,Utah,49,2018,2018,Male,M,294,65+
Lung and Bronchus,22030,Vermont,50,2014,2014,Female,F,203,65+
Lung and Bronchus,22030,Vermont,50,2014,2014,Male,M,164,65+
Lung and Bronchus,22030,Vermont,50,2015,2015,Female,F,153,65+
Lung and Bronchus,22030,Vermont,50,2015,2015,Male,M,184,65+
Lung and Bronchus,22030,Vermont,50,2016,2016,Female,F,204,65+
Lung and Bronchus,22030,Vermont,50,2016,2016,Male,M,187,65+
Lung and Bronchus,22030,Vermont,50,2017,2017,Female,F,168,65+
Lung and Bronchus,22030,Vermont,50,2017,2017,Male,M,185,65+
Lung and Bronchus,22030,Vermont,50,2018,2018,Female,F,164,65+
Lung and Bronchus,22030,Vermont,50,2018,2018,Male,M,153,65+
Lung and Bronchus,22030,Virginia,51,2014,2014,Female,F,1740,65+
Lung and Bronchus,22030,Virginia,51,2014,2014,Male,M,2001,65+
Lung and Bronchus,22030,Virginia,51,2015,2015,Female,F,1868,65+
Lung and Bronchus,22030,Virginia,51,2015,2015,Male,M,1886,65+
Lung and Bronchus,22030,Virginia,51,2016,2016,Female,F,1821,65+
Lung and Bronchus,22030,Virginia,51,2016,2016,Male,M,2000,65+
Lung and Bronchus,22030,Virginia,51,2017,2017,Female,F,1681,65+
Lung and Bronchus,22030,Virginia,51,2017,2017,Male,M,1915,65+
Lung and Bronchus,22030,Virginia,51,2018,2018,Female,F,1785,65+
Lung and Bronchus,22030,Virginia,51,2018,2018,Male,M,1861,65+
Lung and Bronchus,22030,Washington,53,2014,2014,Female,F,1556,65+
Lung and Bronchus,22030,Washington,53,2014,2014,Male,M,1702,65+
Lung and Bronchus,22030,Washington,53,2015,2015,Female,F,1581,65+
Lung and Bronchus,22030,Washington,53,2015,2015,Male,M,1534,65+
Lung and Bronchus,22030,Washington,53,2016,2016,Female,F,1595,65+
Lung and Bronchus,22030,Washington,53,2016,2016,Male,M,1617,65+
Lung and Bronchus,22030,Washington,53,2017,2017,Female,F,1628,65+
Lung and Bronchus,22030,Washington,53,2017,2017,Male,M,1514,65+
Lung and Bronchus,22030,Washington,53,2018,2018,Female,F,1633,65+
Lung and Bronchus,22030,Washington,53,2018,2018,Male,M,1562,65+
Lung and Bronchus,22030,West Virginia,54,2014,2014,Female,F,606,65+
Lung and Bronchus,22030,West Virginia,54,2014,2014,Male,M,760,65+
Lung and Bronchus,22030,West Virginia,54,2015,2015,Female,F,582,65+
Lung and Bronchus,22030,West Virginia,54,2015,2015,Male,M,792,65+
Lung and Bronchus,22030,West Virginia,54,2016,2016,Female,F,609,65+
Lung and Bronchus,22030,West Virginia,54,2016,2016,Male,M,709,65+
Lung and Bronchus,22030,West Virginia,54,2017,2017,Female,F,691,65+
Lung and Bronchus,22030,West Virginia,54,2017,2017,Male,M,762,65+
Lung and Bronchus,22030,West Virginia,54,2018,2018,Female,F,634,65+
Lung and Bronchus,22030,West Virginia,54,2018,2018,Male,M,696,65+
Lung and Bronchus,22030,Wisconsin,55,2014,2014,Female,F,1470,65+
Lung and Bronchus,22030,Wisconsin,55,2014,2014,Male,M,1490,65+
Lung and Bronchus,22030,Wisconsin,55,2015,2015,Female,F,1410,65+
Lung and Bronchus,22030,Wisconsin,55,2015,2015,Male,M,1587,65+
Lung and Bronchus,22030,Wisconsin,55,2016,2016,Female,F,1504,65+
Lung and Bronchus,22030,Wisconsin,55,2016,2016,Male,M,1583,65+
Lung and Bronchus,22030,Wisconsin,55,2017,2017,Female,F,1526,65+
Lung and Bronchus,22030,Wisconsin,55,2017,2017,Male,M,1560,65+
Lung and Bronchus,22030,Wisconsin,55,2018,2018,Female,F,1513,65+
Lung and Bronchus,22030,Wisconsin,55,2018,2018,Male,M,1586,65+
Lung and Bronchus,22030,Wyoming,56,2014,2014,Female,F,108,65+
Lung and Bronchus,22030,Wyoming,56,2014,2014,Male,M,102,65+
Lung and Bronchus,22030,Wyoming,56,2015,2015,Female,F,101,65+
Lung and Bronchus,22030,Wyoming,56,2015,2015,Male,M,91,65+
Lung and Bronchus,22030,Wyoming,56,2016,2016,Female,F,102,65+
Lung and Bronchus,22030,Wyoming,56,2016,2016,Male,M,117,65+
Lung and Bronchus,22030,Wyoming,56,2017,2017,Female,F,93,65+
Lung and Bronchus,22030,Wyoming,56,2017,2017,Male,M,119,65+
Lung and Bronchus,22030,Wyoming,56,2018,2018,Female,F,111,65+
Lung and Bronchus,22030,Wyoming,56,2018,2018,Male,M,93,65+
Melanoma of the Skin,25010,Alabama,1,2014,2014,Female,F,163,65+
Melanoma of the Skin,25010,Alabama,1,2014,2014,Male,M,356,65+
Melanoma of the Skin,25010,Alabama,1,2015,2015,Female,F,206,65+
Melanoma of the Skin,25010,Alabama,1,2015,2015,Male,M,446,65+
Melanoma of the Skin,25010,Alabama,1,2016,2016,Female,F,222,65+
Melanoma of the Skin,25010,Alabama,1,2016,2016,Male,M,487,65+
Melanoma of the Skin,25010,Alabama,1,2017,2017,Female,F,238,65+
Melanoma of the Skin,25010,Alabama,1,2017,2017,Male,M,448,65+
Melanoma of the Skin,25010,Alabama,1,2018,2018,Female,F,221,65+
Melanoma of the Skin,25010,Alabama,1,2018,2018,Male,M,448,65+
Melanoma of the Skin,25010,Alaska,2,2014,2014,Female,F,0,65+
Melanoma of the Skin,25010,Alaska,2,2014,2014,Male,M,30,65+
Melanoma of the Skin,25010,Alaska,2,2015,2015,Female,F,0,65+
Melanoma of the Skin,25010,Alaska,2,2015,2015,Male,M,28,65+
Melanoma of the Skin,25010,Alaska,2,2016,2016,Female,F,0,65+
Melanoma of the Skin,25010,Alaska,2,2016,2016,Male,M,35,65+
Melanoma of the Skin,25010,Alaska,2,2017,2017,Female,F,0,65+
Melanoma of the Skin,25010,Alaska,2,2017,2017,Male,M,30,65+
Melanoma of the Skin,25010,Alaska,2,2018,2018,Female,F,0,65+
Melanoma of the Skin,25010,Alaska,2,2018,2018,Male,M,28,65+
Melanoma of the Skin,25010,Arizona,4,2014,2014,Female,F,293,65+
Melanoma of the Skin,25010,Arizona,4,2014,2014,Male,M,707,65+
Melanoma of the Skin,25010,Arizona,4,2015,2015,Female,F,309,65+
Melanoma of the Skin,25010,Arizona,4,2015,2015,Male,M,831,65+
Melanoma of the Skin,25010,Arizona,4,2016,2016,Female,F,421,65+
Melanoma of the Skin,25010,Arizona,4,2016,2016,Male,M,842,65+
Melanoma of the Skin,25010,Arizona,4,2017,2017,Female,F,429,65+
Melanoma of the Skin,25010,Arizona,4,2017,2017,Male,M,1132,65+
Melanoma of the Skin,25010,Arizona,4,2018,2018,Female,F,481,65+
Melanoma of the Skin,25010,Arizona,4,2018,2018,Male,M,1141,65+
Melanoma of the Skin,25010,Arkansas,5,2014,2014,Female,F,111,65+
Melanoma of the Skin,25010,Arkansas,5,2014,2014,Male,M,261,65+
Melanoma of the Skin,25010,Arkansas,5,2015,2015,Female,F,132,65+
Melanoma of the Skin,25010,Arkansas,5,2015,2015,Male,M,294,65+
Melanoma of the Skin,25010,Arkansas,5,2016,2016,Female,F,111,65+
Melanoma of the Skin,25010,Arkansas,5,2016,2016,Male,M,306,65+
Melanoma of the Skin,25010,Arkansas,5,2017,2017,Female,F,140,65+
Melanoma of the Skin,25010,Arkansas,5,2017,2017,Male,M,290,65+
Melanoma of the Skin,25010,Arkansas,5,2018,2018,Female,F,143,65+
Melanoma of the Skin,25010,Arkansas,5,2018,2018,Male,M,351,65+
Melanoma of the Skin,25010,California,6,2014,2014,Female,F,1640,65+
Melanoma of the Skin,25010,California,6,2014,2014,Male,M,3265,65+
Melanoma of the Skin,25010,California,6,2015,2015,Female,F,1680,65+
Melanoma of the Skin,25010,California,6,2015,2015,Male,M,3397,65+
Melanoma of the Skin,25010,California,6,2016,2016,Female,F,1680,65+
Melanoma of the Skin,25010,California,6,2016,2016,Male,M,3517,65+
Melanoma of the Skin,25010,California,6,2017,2017,Female,F,1783,65+
Melanoma of the Skin,25010,California,6,2017,2017,Male,M,3655,65+
Melanoma of the Skin,25010,California,6,2018,2018,Female,F,1928,65+
Melanoma of the Skin,25010,California,6,2018,2018,Male,M,3694,65+
Melanoma of the Skin,25010,Colorado,8,2014,2014,Female,F,201,65+
Melanoma of the Skin,25010,Colorado,8,2014,2014,Male,M,393,65+
Melanoma of the Skin,25010,Colorado,8,2015,2015,Female,F,205,65+
Melanoma of the Skin,25010,Colorado,8,2015,2015,Male,M,402,65+
Melanoma of the Skin,25010,Colorado,8,2016,2016,Female,F,200,65+
Melanoma of the Skin,25010,Colorado,8,2016,2016,Male,M,444,65+
Melanoma of the Skin,25010,Colorado,8,2017,2017,Female,F,228,65+
Melanoma of the Skin,25010,Colorado,8,2017,2017,Male,M,427,65+
